학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000003590,온산초등학교,초등학교,2003-03-01,공립,본교,운영,울산광역시 울주군 온산읍 덕신리 327-1,울산광역시 울주군 온산읍 신온9길 16,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2025-10-25,35.4284127314,129.3144727498,2026-03-20
B000009413,한광중학교,중학교,1955-04-09,사립,본교,운영,경기도 평택시 비전동 504,경기도 평택시 중앙1로 115,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-10-25,36.9978903479,127.0960037334,2026-03-20
B000009427,오성중학교,중학교,1967-10-28,사립,본교,운영,경기도 평택시 오성면 숙성리 125,경기도 평택시 오성면 오성새싹길 6,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-10-25,37.0091815638,126.9806407724,2026-03-20
B000008341,이수중학교,중학교,1982-09-21,공립,본교,운영,서울특별시 서초구 방배동 974-22,서울특별시 서초구 방배중앙로3길 32,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2025-10-25,37.4806300323,126.9898590454,2026-03-20
B000008687,강북중학교,중학교,2004-03-05,공립,본교,운영,대구광역시 북구 구암동 787-1,대구광역시 북구 구암서로 27,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2025-10-25,35.9387031888,128.5648604,2026-03-20
B000007224,동성초등학교,초등학교,1947-04-21,공립,본교,운영,경상북도 문경시 마성면 오천리 595-2,경상북도 문경시 마성면 동성길 80,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2013-11-29,2025-10-25,36.6823270578,128.1273632207,2026-03-20
B000009657,경민여자중학교,중학교,1969-03-07,사립,본교,운영,경기도 의정부시 가능동 562-1,경기도 의정부시 서부로 545,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2025-10-25,37.7461245835,127.0251316197,2026-03-20
B000006084,이리동남초등학교,초등학교,1992-09-01,공립,본교,운영,전북특별자치도 익산시 동산동 140-1,전북특별자치도 익산시 동천로7길 18,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2025-10-25,35.93132058,126.9707108031,2026-03-20
B000010792,현일중학교,중학교,1953-04-06,사립,본교,운영,경상북도 구미시 고아읍 항곡리 468-1,경상북도 구미시 고아읍 선산대로 656,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2013-11-29,2025-10-25,36.187201492,128.3492880353,2026-03-20
B000008274,아주중학교,중학교,1987-03-01,공립,본교,운영,서울특별시 송파구 잠실동 115,서울특별시 송파구 올림픽로4길 69,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2025-10-25,37.5052302813,127.0765497047,2026-03-20
B000011629,진경여자고등학교,고등학교,1971-03-01,사립,본교,운영,전북특별자치도 익산시 황등면 황등리 955,전북특별자치도 익산시 황등면 황등서로 40-92,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2025-10-25,36.0050435687,126.9408323956,2026-03-20
B000025808,안산국제비즈니스고등학교,고등학교,1976-03-06,사립,본교,운영,경기도 안산시 상록구 장상동 10,경기도 안산시 상록구 수인로 1981,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2025-10-25,37.3609470357,126.8741442189,2026-03-20
B000013528,송원고등학교,고등학교,1965-12-30,사립,본교,운영,광주광역시 남구 송하동 365-7,광주광역시 남구 송암로 73,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2025-10-25,35.1081845053,126.8732664426,2026-03-20
B000009629,별내중학교,중학교,2000-03-01,공립,본교,운영,경기도 남양주시 별내면 청학리 421,경기도 남양주시 별내면 청학로132번길 30,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2025-10-25,37.7110183081,127.1127461,2026-03-20
B000011241,해인중학교,중학교,1951-10-10,사립,본교,운영,경상남도 합천군 가야면 황산리 180-1,경상남도 합천군 가야면 가조가야로 2871,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2013-11-29,2025-10-25,35.7587574812,128.1358163961,2026-03-20
B000008349,서초중학교,중학교,1979-08-30,공립,본교,운영,서울특별시 서초구 서초동 1528,서울특별시 서초구 반포대로13길 48,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2025-10-25,37.4855386756,127.008519321,2026-03-20
B000004159,오성초등학교,초등학교,1941-10-08,공립,본교,운영,경기도 평택시 오성면 죽리 70,경기도 평택시 오성면 숙성시장길 15,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-10-25,37.0082438357,126.9786058,2026-03-20
B000007143,옥대초등학교,초등학교,1947-09-01,공립,본교,운영,경상북도 영주시 단산면 옥대리 200,경상북도 영주시 단산면 아호로26번길 22,8750000,경상북도교육청,8811000,경상북도영주교육지원청,2013-11-29,2025-10-25,36.9509628151,128.6200583919,2026-03-20
B000010195,근흥중학교,중학교,1977-03-30,공립,본교,운영,충청남도 태안군 근흥면 용신리 409-6,충청남도 태안군 근흥면 근흥로 690,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2025-10-25,36.7163446384,126.2289023,2026-03-20
B000013226,영동고등학교,고등학교,1974-03-01,사립,본교,운영,경상북도 영천시 야사동 393,경상북도 영천시 안야사길 13,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2025-10-25,35.9777887387,128.9465540655,2026-03-20
B000011358,일신여자상업고등학교,고등학교,1958-04-06,사립,본교,운영,서울특별시 송파구 송파동 99-2,서울특별시 송파구 송파대로38길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2025-10-25,37.5017941335,127.1142413256,2026-03-20
B000010656,금일중학교생일분교장,중학교,1981-08-31,공립,분교,운영,전라남도 완도군 생일면 유서리 498,전라남도 완도군 생일면 생일로613번길 1,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2013-11-29,2025-10-25,34.33520257,126.9948871,2026-03-20
B000011765,김해한일여자고등학교,고등학교,1979-03-30,사립,본교,운영,경상남도 김해시 안동 333-3,경상남도 김해시 삼안로112번길 1,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2025-10-25,35.2392419467,128.9166755851,2026-03-20
B000004984,청호초등학교,초등학교,1957-01-23,공립,본교,운영,강원특별자치도 속초시 청호동 432-38,강원특별자치도 속초시 청호로 60,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2025-10-25,38.1962511762,128.5983368216,2026-03-20
B000011135,거제제일중학교,중학교,1952-03-15,공립,본교,운영,경상남도 거제시 거제면 서정리 695-1,경상남도 거제시 거제면 읍내로13길 12,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2025-10-25,34.85086877,128.5864541354,2026-03-20
B000011250,제주중앙여자중학교,중학교,1966-03-08,공립,본교,운영,제주특별자치도 제주시 삼도이동 594-13,제주특별자치도 제주시 서사로11길 8,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2025-10-25,33.50520116,126.5216203205,2026-03-20
B000012024,구로고등학교,고등학교,1982-03-01,공립,본교,운영,서울특별시 구로구 구로동 105-1,서울특별시 구로구 가마산로27길 45,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2025-10-25,37.4988400846,126.890309192,2026-03-20
B000007199,사벌초등학교,초등학교,1934-10-15,공립,본교,운영,경상북도 상주시 사벌국면 덕담리 396,경상북도 상주시 사벌국면 덕담1길 53,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2013-11-29,2025-10-25,36.467832905,128.2084231221,2026-03-20
B000010743,성의여자중학교,중학교,1970-03-01,사립,본교,운영,경상북도 김천시 평화동 406-6,경상북도 김천시 평화순환길 250-11,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2025-10-25,36.1196128853,128.1133186175,2026-03-20
B000010240,전주성심여자중학교,중학교,1946-10-03,사립,본교,운영,전북특별자치도 전주시 완산구 교동 280,전북특별자치도 전주시 완산구 경기전길 130,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2025-10-25,35.8119513174,127.1506609673,2026-03-20
B000008607,재송중학교,중학교,1981-03-05,공립,본교,운영,부산광역시 해운대구 재송동 1033-1,부산광역시 해운대구 재반로165번길 16,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2025-10-25,35.1931618859,129.1285469835,2026-03-20
B000012282,작전여자고등학교,고등학교,2004-03-01,공립,본교,운영,인천광역시 계양구 작전동 92,인천광역시 계양구 주부토로426번길 15,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2013-11-29,2025-10-25,37.5321334667,126.7295555738,2026-03-20
B000007457,성호초등학교,초등학교,1901-04-20,공립,본교,운영,경상남도 창원시 마산합포구 성호동 57-3,경상남도 창원시 마산합포구 성호동4길 21,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2025-10-25,35.2092722952,128.5713542787,2026-03-20
B000008245,대경중학교,중학교,1956-04-16,사립,본교,운영,서울특별시 중구 신당동 333-579,서울특별시 중구 매봉18길 111,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2025-10-25,37.55637326,127.0169792,2026-03-20
B000005956,삼봉초등학교난지분교장,초등학교,1949-10-01,공립,분교,운영,충청남도 당진시 석문면 난지도리 153-10,충청남도 당진시 석문면 난지1길 155,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2013-11-29,2025-10-25,37.0485432831,126.4333796647,2026-03-20
B000002804,대구황금초등학교,초등학교,1980-03-01,공립,본교,운영,대구광역시 수성구 황금동 820,대구광역시 수성구 들안로32길 22,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2025-10-25,35.8442212558,128.6183786879,2026-03-20
B000010291,황등중학교,중학교,1961-03-31,사립,본교,운영,전북특별자치도 익산시 황등면 황등리 626-1,전북특별자치도 익산시 황등면 황금로 18,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2025-10-25,36.0075365494,126.945969897,2026-03-20
B000011037,진주제일중학교,중학교,2005-03-01,공립,본교,운영,경상남도 진주시 평거동 748-2,경상남도 진주시 평거로 60,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2025-10-25,35.1756148958,128.0666948506,2026-03-20
B000013009,함열여자고등학교,고등학교,1967-03-05,사립,본교,운영,전북특별자치도 익산시 함열읍 남당리 586,전북특별자치도 익산시 함열읍 익산대로 1852,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2025-10-25,36.0829572405,126.969084869,2026-03-20
B000005156,용정초등학교,초등학교,1965-03-08,공립,본교,운영,강원특별자치도 철원군 동송읍 상노리 182,강원특별자치도 철원군 동송읍 상노2길 11,7801000,강원특별자치도교육청,7932000,강원특별자치도철원교육지원청,2013-11-29,2025-10-25,38.1631700159,127.2414569894,2026-03-20
B000007047,증산초등학교,초등학교,1928-09-02,공립,본교,운영,경상북도 김천시 증산면 유성리 276-7,경상북도 김천시 증산면 증산1로 29,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2025-10-25,35.9022704713,128.0357072,2026-03-20
B000006953,장기초등학교,초등학교,1911-09-01,공립,본교,운영,경상북도 포항시 남구 장기면 마현리 299,경상북도 포항시 남구 장기면 장기로 336,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2013-11-29,2025-10-25,35.89700969,129.4943247266,2026-03-20
B000010834,화동중학교,중학교,1970-03-07,공립,본교,운영,경상북도 상주시 화동면 이소리 323,경상북도 상주시 화동면 이소3길 86-6,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2013-11-29,2025-10-25,36.3884768001,127.9587287946,2026-03-20
B000002015,서울당산초등학교,초등학교,1945-08-15,공립,본교,운영,서울특별시 영등포구 양평동4가 323,서울특별시 영등포구 선유로55길 32,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2025-10-25,37.5401191187,126.896241067,2026-03-20
B000005316,산척초등학교,초등학교,1932-06-04,공립,본교,운영,충청북도 충주시 산척면 송강리 1282-1,충청북도 충주시 산척면 천등박달로 134,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2025-10-25,37.07977557,127.9579296,2026-03-20
B000010254,군산진포중학교,중학교,1916-05-21,공립,본교,운영,전북특별자치도 군산시 수송동 61-10,전북특별자치도 군산시 진포3길 66,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2025-10-25,35.9724398222,126.7220784349,2026-03-20
B000006841,오산초등학교,초등학교,1944-10-08,공립,본교,운영,전라남도 진도군 고군면 오산리 1048-3,전라남도 진도군 고군면 진도대로 288,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2013-11-29,2025-10-25,34.49194619,126.3417858,2026-03-20
B000010732,아화중학교,중학교,1971-03-01,공립,본교,운영,경상북도 경주시 서면 아화리 123,경상북도 경주시 서면 아화양지길 41,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,2025-10-25,35.9001130077,129.0472989,2026-03-20
B000003992,토월초등학교,초등학교,1995-04-01,공립,본교,운영,경기도 용인시 수지구 풍덕천동 698-1,경기도 용인시 수지구 수지로296번길 3,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-10-25,37.325227414,127.0915836,2026-03-20
B000008061,온평초등학교,초등학교,1946-12-02,공립,본교,운영,제주특별자치도 서귀포시 성산읍 온평리 1577,제주특별자치도 서귀포시 성산읍 일주동로 4740,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2025-10-25,33.40844659,126.8972158,2026-03-20
B000007447,구암초등학교,초등학교,1982-03-16,공립,본교,운영,경상남도 창원시 마산회원구 구암동 260,경상남도 창원시 마산회원구 구암북19길 153,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2025-10-25,35.2582696729,128.5943421194,2026-03-20
B000013505,경북여자고등학교,고등학교,1926-04-15,공립,본교,운영,대구광역시 중구 남산동 714-2,대구광역시 중구 중앙대로 288,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2025-10-25,35.858427156,128.5922004279,2026-03-20
B000005359,내수초등학교,초등학교,1917-11-24,공립,본교,운영,충청북도 청주시 청원구 내수읍 마산리 171,충청북도 청주시 청원구 내수읍 마산1길 114-1,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2025-10-25,36.72690548,127.5368015,2026-03-20
